NAME,ACIDIC,BASIC,STATE_10,STATE_50,STATE_90
621164,9.85,1.85,neutral,neutral,neutral
1423861,13.54,2.29,neutral,neutral,neutral
572909,16.58,6.52,basic,neutral,neutral
1208106,12.69,-6.72,neutral,neutral,neutral
1346292,13.12,9.5,basic,basic,basic
621217,15.34,-1.63,neutral,neutral,neutral
436970,7.16,-2.15,acidic,acidic,neutral
514962,11.66,6.0,neutral,neutral,neutral
1364313,19.7,0.55,neutral,neutral,neutral
1365760,11.89,5.08,neutral,neutral,neutral
169457,10.04,8.1,basic,basic,neutral
323942,3.74,0.85,acidic,acidic,acidic
1174482,14.84,9.31,basic,basic,basic
1355685,9.37,2.7,neutral,neutral,neutral
1365777,13.06,5.99,neutral,neutral,neutral
250908,19.99,5.01,neutral,neutral,neutral
164103,13.91,8.7,basic,basic,basic
163851,13.82,8.7,basic,basic,basic
1364347,,2.48,neutral,neutral,neutral
564008,12.0,1.83,neutral,neutral,neutral
438001,15.37,5.26,neutral,neutral,neutral
688087,14.54,7.07,basic,neutral,neutral
318924,12.62,-3.84,neutral,neutral,neutral
88423,16.1,7.73,basic,basic,neutral
181433,15.36,11.29,basic,basic,basic
309940,15.3,6.21,basic,neutral,neutral
1346275,9.55,0.95,neutral,neutral,neutral
1166763,13.99,7.67,basic,basic,neutral
1364331,,5.7,neutral,neutral,neutral
1525999,,2.03,neutral,neutral,neutral
217424,4.77,,acidic,acidic,acidic
1363105,10.26,9.44,basic,basic,basic
1274966,12.93,5.82,neutral,neutral,neutral
93895,13.72,-0.45,neutral,neutral,neutral
931728,12.61,-1.51,neutral,neutral,neutral
425081,10.18,-1.27,neutral,neutral,neutral
346605,15.16,-0.91,neutral,neutral,neutral
514963,11.66,6.0,neutral,neutral,neutral
330664,19.7,9.13,basic,basic,basic
407986,16.96,8.74,basic,basic,basic
120195,8.7,5.94,neutral,neutral,neutral
1166778,12.68,8.9,basic,basic,basic
1368995,,-1.07,neutral,neutral,neutral
459889,19.23,3.57,neutral,neutral,neutral
453169,11.85,6.0,neutral,neutral,neutral
453023,12.42,6.0,neutral,neutral,neutral
612209,17.68,4.13,neutral,neutral,neutral
305263,15.46,9.37,basic,basic,basic
285568,13.65,6.83,basic,neutral,neutral
417881,9.2,5.76,neutral,neutral,neutral
417914,12.76,9.19,basic,basic,basic
962575,10.75,0.69,neutral,neutral,neutral
399020,,9.08,basic,basic,basic
1425381,1.65,10.35,zwiterionic,zwiterionic,zwiterionic
647044,15.0,-0.86,neutral,neutral,neutral
27611,,6.19,basic,neutral,neutral
1139841,13.65,4.51,neutral,neutral,neutral
283866,14.36,6.83,basic,neutral,neutral
417909,9.21,6.92,basic,neutral,neutral
400853,13.5,9.21,basic,basic,basic
1331875,19.67,8.24,basic,basic,neutral
14221,14.32,5.18,neutral,neutral,neutral
1428119,11.85,-0.35,neutral,neutral,neutral
399665,12.07,-4.5,neutral,neutral,neutral
1428111,12.22,-0.15,neutral,neutral,neutral
1343219,3.32,6.63,zwiterionic,acidic,acidic
1179972,,4.41,neutral,neutral,neutral
192729,15.92,-3.89,neutral,neutral,neutral
1343286,15.06,7.6,basic,basic,neutral
1331889,,7.94,basic,basic,neutral
330854,19.7,9.41,basic,basic,basic
745525,,1.62,neutral,neutral,neutral
1336693,5.72,8.7,zwiterionic,zwiterionic,zwiterionic
1439163,5.06,0.89,acidic,acidic,acidic
424611,9.25,9.96,basic,basic,basic
1159341,14.86,5.02,neutral,neutral,neutral
291960,16.21,10.11,basic,basic,basic
1346120,5.61,4.38,acidic,acidic,acidic
1519924,13.18,8.33,basic,basic,basic
1446426,11.5,4.42,neutral,neutral,neutral
327632,16.22,8.66,basic,basic,basic
346893,13.76,8.24,basic,basic,neutral
660535,,5.17,neutral,neutral,neutral
921,8.49,-9.05,neutral,neutral,neutral
1335704,,5.94,neutral,neutral,neutral
1519879,16.01,2.53,neutral,neutral,neutral
77369,14.33,-4.39,neutral,neutral,neutral
253045,9.59,7.31,basic,neutral,neutral
359165,14.1,6.85,basic,neutral,neutral
922814,16.55,-2.05,neutral,neutral,neutral
458606,4.64,3.84,acidic,acidic,acidic
1336709,5.3,1.37,acidic,acidic,acidic
1447312,14.25,8.11,basic,basic,neutral
825237,6.63,-3.64,acidic,acidic,neutral
1423858,13.54,2.29,neutral,neutral,neutral
675246,14.0,9.59,basic,basic,basic
1006831,,3.51,neutral,neutral,neutral
